row_iter,kappa,energy_per_particle,mcmc_error_in_energy_per_particle,local_energy_deviation_per_particle
1,1.0598329355320937,-0.4294725542018312,0.0005286253960023749,0.011150332596004323
2,1.062108950108456,-0.42953188433634787,0.0005763650713743085,0.012279591927129924
3,1.0776898114753548,-0.4293548013536106,0.0004393614229804636,0.011608952339706036
4,1.1020227904987785,-0.4291692006633154,0.00042443662639675,0.011205664177666339
5,1.143474039902217,-0.4293008162699025,0.0002958258524121823,0.010346858150078062
6,1.2910108929533437,-0.43063482884125603,0.0002655610678433952,0.009094195406469923
7,1.3011293398188026,-0.4303089873587261,0.00015765648528572913,0.008293150108663664
8,1.3412404134868166,-0.43074627065950427,0.0003590342412529664,0.00822232820544877
9,1.4435101076844448,-0.4313829196731001,0.00037102723477679133,0.007424679330188887
10,1.5218752452781987,-0.43205279648528105,0.00025776104074502927,0.007063943046542927
11,1.5269553361514427,-0.4315678141529485,0.0003146185165198997,0.006828372617984995
12,1.5444178517942564,-0.4316035807233481,0.00025428027186435965,0.006324931095460108
13,1.5998336949668681,-0.43219390392128815,0.0002747200571384147,0.0066013368291336656
14,1.606190942428994,-0.431948326064858,0.00023689405122066445,0.006287790727149204
15,1.6415444029921182,-0.4321250860323269,0.00022961939851601863,0.0060340836951822225
16,1.6701765589361204,-0.4322859026017737,0.00015064617521093272,0.005940493324323034
17,1.6951027407174692,-0.43236937614887144,0.00018973591173427338,0.005624391110160746
18,1.7049150579944021,-0.4324079896924188,0.0002428913707304947,0.005776638760013655
19,1.7294489311761208,-0.4328596615649537,0.00027302182450849753,0.005631817312818657
20,1.7369170536914607,-0.4327120991439528,0.0002927072464725307,0.006004210537006562
21,1.7753841374909112,-0.4327481623136714,0.00022808336523466596,0.005556759383921223
22,1.8594994953916877,-0.43304650410321605,0.00012085915068749242,0.005248242865291807
23,1.8632084962093274,-0.4332078171722556,0.00023012964997786987,0.005165301953753818
24,1.9595464730074124,-0.43338593524910973,0.00019212402634895379,0.004800888975583089
25,2.063759506170589,-0.43419145396702885,0.0002753633179469219,0.00452236250587117
26,2.0989850879580514,-0.4340771907964709,0.0001637375282892033,0.00446998375055412
27,2.109850155367118,-0.4339402692112842,0.00019242649821363267,0.004383919988386766
28,2.1744828478385507,-0.434415955610288,0.00027762552293634677,0.004464084519345703
29,2.195868758124065,-0.4343861392381234,0.00015349839449512002,0.004347554166691391
30,2.2281852159992406,-0.43431788651910025,0.0002510184342098636,0.004060705836831342
31,2.3706650991851417,-0.4348384429163691,0.000173217335486384,0.00415811069330997
32,2.4310611135357574,-0.43489521556432365,0.00012214628453420428,0.0038116182111032956
33,2.431155344458026,-0.43517892557353755,0.00010388667823050773,0.004108503308997544
34,2.4750932297504025,-0.4352476932974347,0.00011812650477773292,0.003932592269542092
