row_iter,kappa,energy_per_particle,mcmc_error_in_energy_per_particle,local_energy_deviation_per_particle
1,1.0148634772029215,-0.32682316628165775,0.0003658105297346356,0.012661301945163562
2,1.0175556950113793,-0.32673788328776876,0.0004345006522466639,0.01313512763123363
3,1.0636965556156774,-0.32543595045958046,0.000888575337165469,0.01255462519142713
4,1.0844172065630333,-0.32761453432039833,0.000785788206751707,0.010805051510659
5,1.1491251933789624,-0.3271776633805627,0.0002921645599950901,0.009173148779687881
6,1.2026043845655208,-0.3267018207460388,0.00018101227225997033,0.009123660287727868
7,1.2252342188081098,-0.3271189019254317,0.00032616649101899366,0.00851070776374827
8,1.288904428486434,-0.3272472930827071,0.0003721902293827163,0.007573347532053413
9,1.301012976816908,-0.3274560270208652,0.00029841362791916597,0.007395379304487537
10,1.3688251543023808,-0.3274452779814583,0.0005824927909385524,0.0061369673923437
11,1.3941852101157632,-0.3272351398143849,0.00026648840598619003,0.006388508724490798
12,1.401968521980376,-0.3269988507631296,0.00028811558321315076,0.006069006668215293
13,1.4303251761603761,-0.3271631755062292,0.00018839064190137803,0.00619776314210785
14,1.4393326042813164,-0.3273138606911137,0.00023997407556072334,0.005900748249501076
15,1.4781558569865985,-0.32709596359065213,0.00022270398080630896,0.005374329166775718
16,1.4872082374370803,-0.3272086254261503,0.00041968670400921145,0.005083678209433871
17,1.5459013276840032,-0.32707651785453856,0.00011622818333262126,0.004786691899850107
18,1.6570800371482437,-0.32752851629363194,0.0003680250565350153,0.004298068421267669
19,1.6781805451585388,-0.32730875550514743,0.00024182525060027858,0.003930269369035606
20,1.6936153586663631,-0.3273646372271549,0.0001540788630548218,0.003968135291807294
21,1.72332008015778,-0.327201233277601,0.0003679934450782662,0.0042189129583976685
22,1.7407295303709551,-0.3273781728350618,0.00023003723116094186,0.003839625162655421
23,1.77642336318586,-0.32762305562516303,0.00018706431026581618,0.0036800307608534995
24,1.8900485920186572,-0.32727526843619825,0.00024476094840662505,0.003344791481103488
25,1.9350121019718622,-0.3276682623774162,5.9855956064822365e-5,0.003276655092660188
