row_iter,kappa,energy_per_particle,mcmc_error_in_energy_per_particle,local_energy_deviation_per_particle
1,1.03317912642912,-0.4039692996418253,0.0005876567136229638,0.015327958210452701
2,1.0643776869871782,-0.40447123932636947,0.0009490273534916564,0.014096054639342397
3,1.0821971249384736,-0.40348959524237304,0.00048314954720291904,0.01344351840808034
4,1.1652602064754594,-0.4063854207154953,0.0008751099632736575,0.011858476729214595
5,1.1725056941699004,-0.40562226838502685,0.0003964842775077422,0.011791661320728104
6,1.2083679899267652,-0.40626080390184893,0.0006999806874022723,0.010586462625394033
7,1.3394341993042005,-0.4054778509459387,0.0010002207933546591,0.008153208672078471
8,1.4176323015937484,-0.40728045079648123,0.0003735950657507075,0.0076287351364423975
9,1.4282709685727686,-0.40701428118958993,0.0004394021210960341,0.007207009303939076
10,1.4358356537403105,-0.40844257806799383,0.001592984282150186,0.0076626774189646665
11,1.4760627856315254,-0.40689264513629697,0.00029893898887720923,0.006465125658838628
12,1.5046689608628399,-0.4074532828445133,0.00032120078584782285,0.006397976789160876
13,1.5665262742863486,-0.40721781979553073,0.00023235764923920183,0.005546807417489389
14,1.609059699444515,-0.40745230325227133,0.00018082106390922016,0.005497087711518331
15,1.729410591236142,-0.4081672207500293,0.00020914038020814767,0.004810472664184027
16,1.769125477528486,-0.40798342044479907,0.00017940679934207613,0.0044669495718058505
17,1.8291829490845346,-0.4079016357231825,0.00021888398801847607,0.004336684974360512
18,2.011483387877382,-0.40846698638149626,0.000195509678853484,0.0040342653023975415
19,2.073980614769841,-0.40831566076052317,0.00013143896271776233,0.003753480927755903
20,2.1132008377179208,-0.40847917072764456,0.0002517606492020593,0.0040325449898159504
21,2.1360445555885725,-0.408912313141886,0.00016445726399872773,0.0037879988897713047
22,2.144776768389587,-0.408722844284858,0.0001344099894052456,0.003682839663158356
23,2.206795274104869,-0.408531829732352,0.0001399561392775387,0.0037884998646073587
24,2.209964538454383,-0.4087838970000268,0.0001802440556688075,0.0041770885931023466
25,2.2788443358368715,-0.4089247931755351,0.00020772473955965622,0.0038193846822105306
26,2.326921106932417,-0.4091137695472164,0.0001954921711268444,0.003826854338903451
27,2.345348956667036,-0.40877706670706926,0.00017769716138557707,0.003775893231529992
28,2.4144122878051304,-0.4091965507007286,0.0002402914169865614,0.003677849727687644
29,2.434573826206091,-0.4088719162471432,0.0001770246119565817,0.0035454414650130527
30,2.7751223636753557,-0.40966209991530217,0.0002753229379290883,0.003393658197643135
31,2.9688168531556376,-0.4096180303663944,8.271056967198637e-5,0.0032418799062716567
32,3.107303206220324,-0.40957360353051236,0.0003660615671162306,0.0031034523209088147
33,3.11805954857505,-0.4098049250589602,0.00015603621389298389,0.00319093487529509
34,3.1303166341916127,-0.4098691334327328,0.0002363521391740959,0.003183088879508542
35,3.174119624045172,-0.4099848708836244,8.783267216025971e-5,0.0029002814843738602
36,3.224267308728388,-0.4097993146388722,0.00016038062138313202,0.0028653248001915253
37,3.2499448567239844,-0.40995831194974663,0.00024735141950140457,0.002965524306442416
38,3.251972974973867,-0.4099618620901571,0.00014541099935890526,0.0029351931261132557
39,3.2589157234490314,-0.40977870821443735,0.0001563514772615805,0.0030407591646998424
40,3.330272872170796,-0.4100276042541207,0.0001267960824325947,0.002956262205745214
41,3.3487576722510557,-0.41003202129638583,8.3912711791473e-5,0.002909726422681326
42,3.4892299530851583,-0.4102629387224014,0.0001544268491925774,0.002588852583707282
43,3.4954998910612014,-0.4102751237284596,7.885080153979807e-5,0.002715395193282371
44,3.5205999449492373,-0.41038202699989135,0.00019225093124672712,0.0028215970402544026
45,3.6402647926144747,-0.4103156787995287,0.00012277581200589017,0.0027810667371945797
46,3.665256091352731,-0.41019644594776394,0.00014420567399319156,0.002622500283851522
47,3.6949752446385364,-0.41055988227996787,0.00011936149039807135,0.002691280500425688
48,3.82568927130402,-0.4106850619099791,0.00015037635213536993,0.002530871029177701
49,3.902942039911376,-0.4105678443933005,0.00012483203025001396,0.002374475725989079
50,3.9185599467542342,-0.4107837909914954,0.00012688026491206565,0.002543084007340693
51,3.983256903938952,-0.41068520793583263,0.00023155210433077432,0.0023573543354159635
52,4.056315829576247,-0.4107141144778622,0.00011412987786013198,0.002615841287352208
53,4.111721278426609,-0.41081519987329645,0.00015547969496637327,0.0025902110941969955
54,4.146378042393213,-0.4107424253044203,0.0002673951599802862,0.002530409076177009
55,4.243044677045064,-0.41107594977627276,0.00015636019181713604,0.0025896395878369453
56,4.243584845879463,-0.410910187492293,0.00021705640750042815,0.002444298009575478
57,4.295131073265628,-0.41103311288018435,0.00010891044591734599,0.002623628955099085
58,4.439807806447682,-0.41122178120742153,0.00011902513588241522,0.002470580328848806
59,4.559386104807685,-0.41138753208262296,0.00015948913130041067,0.0024803958904930728
60,4.562813869445565,-0.4112046593969445,8.382743143043299e-5,0.0025010664589324196
61,4.654949230484826,-0.411525756761759,9.672993426329317e-5,0.002474896898865544
62,4.675141079650709,-0.4113801274203005,9.420586659222805e-5,0.0025646264925764956
63,4.7364400420699875,-0.41149724492756945,0.00012162284390663771,0.0023212747266819424
64,4.76139165175562,-0.4114885520921348,0.00013259393227709105,0.0024747330458348123
65,4.775336984642294,-0.41174769880131457,0.0002534554162907603,0.0026986372324717283
66,4.790698796824048,-0.411518551730089,9.375435239485959e-5,0.0024327859174253894
67,4.831460475385358,-0.41159089778165303,0.00010749767662916968,0.0024204303794563946
68,4.866853635359153,-0.41153641476243596,0.0001304472917628146,0.002526265119031297
69,4.878106740812992,-0.41154142736757715,0.0001114829624040304,0.002399237359306215
70,4.909813158723787,-0.4116381329126875,0.0001287868411474201,0.002406182274764186
71,4.949144898631549,-0.41172506528013414,0.00013758214953327544,0.0024584939449471136
72,4.964963883326043,-0.4117750421811961,0.00017027116755141935,0.002410106780355399
73,4.990205425929038,-0.4117642189379387,0.00014537704070854924,0.0024470438104731936
74,5.02842169389535,-0.4116326793929645,0.00012816399478700268,0.00239505775299261
75,5.050954618192755,-0.4117289104183649,0.0001226080124468366,0.002400261346794914
76,5.22697856511919,-0.412385222449551,0.00035211242416112687,0.0024423099433323247
77,5.24781101695412,-0.4120274326675908,0.00012831414979048026,0.002507220687769839
78,5.273886090436421,-0.4121024312838105,8.035857684701971e-5,0.00236931346839699
79,5.29451583348432,-0.412011070166145,7.161321930678338e-5,0.002497718079530927
80,5.331054667613374,-0.41214532095485407,9.840228820922342e-5,0.002309992721575409
81,5.351610851330913,-0.41201848559393045,7.380006681720812e-5,0.0024109997065687155
82,5.435949453530552,-0.4123810394558018,0.00011473513403572389,0.0024115668562011087
83,5.443331714074815,-0.4121263440445775,0.0001598930339350312,0.0023855469217748397
84,5.450296976291753,-0.41218951876016185,0.00017983841890561924,0.002297098194076383
85,5.453514667867422,-0.41220653771764987,7.343899570899293e-5,0.0024294445924164204
86,5.612816698926497,-0.41215963487215124,0.0001314627633271733,0.002389099846820893
87,5.6287304828540545,-0.4123045260449736,0.00010115975193098935,0.002450172415761909
88,5.635176884281873,-0.41239255397877195,0.00031945133343940836,0.0022941731353027244
89,5.8410487640863105,-0.4125076911735253,0.00012452054771062906,0.002399025618440608
90,5.93482850957239,-0.4124007667311729,0.00018925092189644045,0.0023418486328114544
91,5.947271242677812,-0.41252161475822774,0.00019707776194891158,0.0023321140768514277
92,5.971971832739573,-0.412725425031477,0.00014260542433540296,0.002388642512595283
93,6.040653365461529,-0.41260166374549107,0.00018496722313244524,0.0023628325831587253
94,6.0543396622890295,-0.41253464123728295,0.00012978347275527561,0.002462949730407671
95,6.0613706043956945,-0.41281717679442037,8.664496089594184e-5,0.002330267518111302
96,6.105446018795926,-0.4128164010363901,8.834005494196435e-5,0.0023367963244709257
97,6.118301673517117,-0.41261164362991143,9.560452091456394e-5,0.002149060303975775
98,6.13409755000477,-0.4126477031704854,0.00020436931064633554,0.0023513601559334535
99,6.166007909067581,-0.4126571839251614,0.000145931102052597,0.0024501363597813695
100,6.191572661117259,-0.4128096213835932,0.00011904743447048171,0.0022748476025866195
101,6.204494307034899,-0.4127268351248987,0.00010669610255677225,0.002267528845083344
102,6.270916614795949,-0.41269516997604405,7.736494751896269e-5,0.0022635450625800697
103,6.28355441742147,-0.41293424667211187,8.261659633518202e-5,0.0022558993579038554
104,6.361760194871618,-0.41285317335101196,0.0001564448582341695,0.002362324160884932
105,6.4416479214841,-0.41292995455625187,0.00043363039557271554,0.0024021540232410108
106,6.466395374483498,-0.41302582763286805,0.00012699777791495473,0.0022986010370832865
107,6.469539632113452,-0.412991394023606,0.00012369122391092506,0.002250945038452368
108,6.505056829320376,-0.4130321600535751,0.00016798651444962522,0.0022383599612714796
109,6.637639781580742,-0.4133270199355358,0.00027540893471781643,0.002434706871204184
110,6.669023990177933,-0.41318031584482784,8.025754231764376e-5,0.002231052958527905
