row_iter,kappa,energy_per_particle,mcmc_error_in_energy_per_particle,local_energy_deviation_per_particle
1,1.0127475619428123,-0.4323878078111291,0.0003333642497225631,0.01300696718770169
2,1.0428235042165577,-0.4311754442339853,0.0015663103129248315,0.011962984407883338
3,1.062384933632808,-0.431705668725619,0.0004186989003755512,0.011495346809085214
4,1.1004225205382268,-0.4334082165776248,0.0007044787965311796,0.010559199988676491
5,1.1526078928058783,-0.43355073584929943,0.0004238528140453862,0.010341187944867655
6,1.2447825183899375,-0.4344440509690853,0.00027453483166619565,0.009078959279880202
7,1.2699972854776262,-0.4348752814443087,0.0002802970610796537,0.008928890211568563
8,1.2775770777866646,-0.43454569959747086,0.0003192231861656074,0.008786143739697366
9,1.2883464463913201,-0.43347832331449376,0.0006700121105897884,0.008490923167467893
10,1.3186580842277562,-0.4347191603843271,0.00041873990385410804,0.008234765236665659
11,1.3695072132024504,-0.4350387836492099,0.00019493745338740014,0.00794331714913245
12,1.3870434210065103,-0.4346137977178364,0.00033792597473548226,0.00785283536086722
13,1.4582721242892187,-0.435569918613614,0.0002356777126787993,0.007300264825084245
14,1.4644504600750432,-0.435254463803395,0.00042739488093347146,0.007030127371682089
15,1.484879460861919,-0.43475466607710594,0.0006183497313954279,0.006979983688411437
16,1.5056747162558792,-0.43504263584470343,0.0002752433508527451,0.0065221514936491505
17,1.5214271595768396,-0.4360457968137205,0.00029604795201950486,0.006567250961552655
18,1.5811204670668708,-0.43609367011568245,0.00023975896433654567,0.006312074753248804
19,1.6084291026225848,-0.4356110364319993,0.00034629296909402497,0.0060233404063773505
20,1.626347542549532,-0.436106806623498,0.00028828396084981515,0.005971433499591869
21,1.6507643153408307,-0.4360220604406647,0.00024644789868375286,0.005883174277510135
22,1.8075460244229566,-0.43668439434123146,0.00023136816004601962,0.005092499990267744
23,1.911351674834445,-0.437051684387061,0.0002251393921911165,0.004633793063366209
24,2.0383955154978968,-0.43767353972951784,0.00012068279242171231,0.004176590390607627
25,2.0698645107646403,-0.4378615422461343,0.00016557771046555437,0.004017112448053805
26,2.088999446298808,-0.4377882199042772,0.00014143358622505943,0.003904662314906049
27,2.1173888888597974,-0.4383652881897931,0.00038945201687289965,0.0035874616942524105
28,2.2832386881805,-0.438363940104905,0.00016135865522751491,0.0032630643230644454
29,2.289712171702707,-0.43841336831258154,0.00017161068361631687,0.0033041964132820264
30,2.3672950992007045,-0.43878377499618504,0.00017667018877739367,0.0032217561669934803
31,2.382760627057434,-0.438388440583679,0.0007077874141184397,0.0032166541786817007
32,2.4418230553310845,-0.4389680852465318,0.00015206429323470297,0.0032596066501792064
33,2.449270330865407,-0.4390458427148926,0.00012719779096461643,0.003163054501802388
34,2.4808432525706046,-0.4391661602388928,0.0002678447369467288,0.003005836008772932
35,2.4893542627569882,-0.43901976647341323,0.00025207546202219393,0.003003097363380948
36,2.6010668899040463,-0.4392803414602259,0.00011769173600084547,0.0029244934357246753
37,2.6924779577823403,-0.43956432962271347,0.00010996781243031601,0.0029194221584792385
38,2.7089306446460992,-0.43962752618855544,7.885804637578883e-5,0.0029518802288439052
39,2.8918025130370166,-0.44003516647741253,0.00014257053240911716,0.0026457120935507376
40,2.914252089602857,-0.44026027041359433,0.0002086525941796725,0.0027674642144095442
41,2.9185062182034187,-0.4401519045680443,0.00014587137286755815,0.0026762733388839203
42,3.058498398974052,-0.44042515141146554,8.965946213144904e-5,0.0027905928858527806
43,3.0962317906740173,-0.44038966233474425,0.00012085498219430112,0.0027824926141592848
44,3.1909241881187165,-0.44066142692545246,8.420855466371324e-5,0.0026716994669725193
45,3.2138803232843216,-0.4407427573870104,8.91224868702612e-5,0.0026561826451844185
46,3.2487615678166906,-0.4409057155238964,9.338631748370804e-5,0.0027150010398546112
47,3.2588814185271264,-0.4408231856151236,0.00019302043581482714,0.0027615305359891735
48,3.2815808786933953,-0.4410050589829461,0.00013000083061740828,0.0025948434059702174
49,3.340369577513508,-0.441080511466117,0.00012508406754534619,0.0026120030884529384
50,3.3464521823319644,-0.44119235712099003,9.824614590678895e-5,0.0027152416260492382
51,3.391300796747308,-0.44099327616307776,0.00015567161742172791,0.002461566459647835
52,3.4238912356273845,-0.44113722915441406,0.0001638702247408265,0.002775606786904041
53,3.451741292495277,-0.4412816964573087,0.00010644852805461849,0.0027528906399680447
54,3.463924033766439,-0.44142411505815055,0.000260105144394686,0.0025728588075817267
55,3.560553078799233,-0.4414750446111018,0.00013844199560244123,0.002710157875659723
56,3.611459859600166,-0.4415343684163819,0.0001153193502130935,0.0026284421466228787
57,3.6354858272218085,-0.44161915407857144,0.00010182397624083726,0.0027893192787008247
58,3.673729520754834,-0.44183957220747244,8.546513097339884e-5,0.002651858259041756
59,3.73256616821695,-0.44196992217041786,8.167514647841674e-5,0.002789734502420821
60,3.7840901178807984,-0.44201149130586,0.00012102444344312746,0.002649914510839635
61,3.842541143206401,-0.44227239018176245,7.307380389326846e-5,0.0025648111044265145
62,3.845629569507569,-0.44203794034650346,0.00013976571421445177,0.0026121730124639814
63,3.9998112350314816,-0.44225824932183766,0.0002653583309981609,0.00258302255231705
64,4.066046535178324,-0.44254254070236865,0.00015793294443004752,0.0023843269963264215
