row_iter,kappa,r,g_r,g_r_err
62,1.0,7.012078864359697,1.0470841150719172,0.00407050793152604
63,1.0,7.126096406869612,1.0652499999999991,0.003452532466928811
64,1.0,7.240113949379525,1.0901839794064214,0.0026882013898643863
65,1.0,7.35413149188944,1.1083053816338682,0.0037032404205694937
66,1.0,7.468149034399353,1.122364944216089,0.0021985981233307093
67,1.0,7.582166576909268,1.1400086755349887,0.0035695500965807936
68,1.0,7.696184119419181,1.1494604700854687,0.003213032849139615
69,1.0,7.810201661929096,1.142765651319484,0.00359174644068372
70,1.0,7.924219204439009,1.1420396375207507,0.003373703156036351
71,1.0,8.038236746948922,1.1247545008183395,0.0040334246729718205
72,1.0,8.152254289458835,1.1105348977945144,0.00275534094941104
73,1.0,8.26627183196875,1.0993633952254669,0.002911809289093188
74,1.0,8.380289374478664,1.0728627027734141,0.0035424600555941494
75,1.0,8.494306916988577,1.0535638229220425,0.0024250913131810795
76,1.0,8.60832445949849,1.0301181227712681,0.0026471125253118236
77,1.0,8.722342002008405,1.0034203745600816,0.0033644028578867784
78,1.0,8.83635954451832,0.995874689826298,0.0032501809495134554
79,1.0,8.950377087028233,0.9774007839294435,0.0028292635630411678
80,1.0,9.064394629538146,0.9727805999032398,0.003442087209089447
81,1.0,9.178412172048061,0.9624313186813185,0.0032204327002173824
82,1.0,9.292429714557976,0.9712688768286935,0.002871634498269038
83,1.0,9.406447257067889,0.9754691142191169,0.003737106403374947
84,1.0,9.520464799577802,0.9929208889912589,0.0031594282183718095
85,1.0,9.634482342087715,1.015407373691396,0.002787690310688325
86,1.0,9.748499884597628,1.0415598290598291,0.0028757842112237457
87,1.0,9.862517427107543,1.0634601489550857,0.002614734294693285
88,1.0,9.976534969617457,1.0799505494505521,0.002765595447282379
89,1.0,10.09055251212737,1.0871591156019091,0.0042268115889918315
90,1.0,10.204570054637284,1.0949008917060574,0.0032232872821495655
91,1.0,10.318587597147198,1.0886753612409688,0.0031555403324044166
92,1.0,10.432605139657113,1.07824978982766,0.002965583927589574
93,1.0,10.546622682167026,1.0539566008315966,0.002538186048854232
94,1.0,10.66064022467694,1.0328105717811573,0.0027398025942112483
95,1.0,10.774657767186854,1.0226877289377334,0.0019742877321526995
96,1.0,10.888675309696767,1.0101892871526437,0.002031340345649237
97,1.0,11.002692852206682,1.0017449681147876,0.0025911326350297947
98,1.0,11.116710394716595,1.0135071499013824,0.002803638806074951
99,1.0,11.230727937226508,1.0432838734869163,0.002435892755481935
100,1.0,11.344745479736423,1.0742873018940842,0.0028075599024899624
101,2.2666666666666666,0.057008771254956896,0.0,0.0
102,2.2666666666666666,0.17102631376487068,0.003044871794871795,0.0028815982291102928
103,2.2666666666666666,0.28504385627478446,0.0023557692307692307,0.0006178006812957603
104,2.2666666666666666,0.39906139878469826,0.003743131868131869,0.0005856129176484927
105,2.2666666666666666,0.5130789412946121,0.007638888888888888,0.0010628042605534563
106,2.2666666666666666,0.6270964838045259,0.011909965034965045,0.0010378408037960657
107,2.2666666666666666,0.7411140263144397,0.01810281065088757,0.0012876592898640664
108,2.2666666666666666,0.8551315688243535,0.027467948717948727,0.001142053862418685
109,2.2666666666666666,0.9691491113342672,0.037457579185520375,0.0012742933112661861
110,2.2666666666666666,1.083166653844181,0.051897773279352175,0.002339930646128505
111,2.2666666666666666,1.1971841963540948,0.06338141025641035,0.002927654590797825
112,2.2666666666666666,1.3112017388640087,0.08414506688963211,0.00380805415611076
113,2.2666666666666666,1.4252192813739224,0.1033942307692307,0.002188069316202344
114,2.2666666666666666,1.5392368238838363,0.12589921652421648,0.0024537531187463707
115,2.2666666666666666,1.65325436639375,0.1606929708222814,0.0025091030244968576
116,2.2666666666666666,1.7672719089036637,0.19126085607940432,0.002399098082556082
117,2.2666666666666666,1.8812894514135776,0.2331148018648016,0.003396683676399387
118,2.2666666666666666,1.9953069939234913,0.26970467032967094,0.00267771092759635
119,2.2666666666666666,2.1093245364334052,0.3329716735966734,0.00304767010854945
120,2.2666666666666666,2.223342078943319,0.38013436883629115,0.0037068068054303864
121,2.2666666666666666,2.337359621453233,0.44016181988743125,0.004012266739655856
122,2.2666666666666666,2.4513771639631465,0.5091849284436486,0.003030450451216916
123,2.2666666666666666,2.5653947064730604,0.5755021367521362,0.004450884746917161
124,2.2666666666666666,2.679412248982974,0.6536569148936177,0.002946577740880619
125,2.2666666666666666,2.793429791492888,0.7232829670329667,0.004518605359578501
126,2.2666666666666666,2.9074473340028018,0.8079609728506775,0.0027734700098095877
127,2.2666666666666666,3.0214648765127157,0.8751995645863571,0.005196521789269029
128,2.2666666666666666,3.1354824190226296,0.9375917832167824,0.004495029675007065
129,2.2666666666666666,3.249499961532543,0.9918564439946049,0.004859091627496047
130,2.2666666666666666,3.3635175040424565,1.0591712842242498,0.004247245303332053
131,2.2666666666666666,3.4775350465523704,1.1014501891551058,0.003395839360229982
132,2.2666666666666666,3.5915525890622844,1.138556929181929,0.004687990672891242
133,2.2666666666666666,3.7055701315721983,1.180118343195265,0.00452687672332846
134,2.2666666666666666,3.819587674082112,1.206246412169918,0.005848560462158529
135,2.2666666666666666,3.933605216592026,1.2167711817168334,0.005661095122431391
136,2.2666666666666666,4.04762275910194,1.230356175514632,0.0035540516491434
137,2.2666666666666666,4.161640301611854,1.2253260010537403,0.006613383898064486
138,2.2666666666666666,4.275657844121767,1.2164358974358962,0.005313307427285166
139,2.2666666666666666,4.389675386631682,1.201994880119878,0.005217342444993237
140,2.2666666666666666,4.503692929141595,1.1857807935735123,0.004331747954763265
141,2.2666666666666666,4.61771047165151,1.1650967473884148,0.004585307775851608
142,2.2666666666666666,4.731728014161423,1.1247625115848083,0.004547951080700312
143,2.2666666666666666,4.845745556671336,1.090322398190044,0.006792313085494511
144,2.2666666666666666,4.9597630991812505,1.0573054818744458,0.004736776369837899
145,2.2666666666666666,5.0737806416911635,1.0250513180639562,0.003448423549398631
146,2.2666666666666666,5.187798184201078,0.9960825232459851,0.0030208852191871277
147,2.2666666666666666,5.301815726710991,0.9717354218362253,0.0029551140233717013
148,2.2666666666666666,5.415833269220905,0.9519585020242962,0.0027727179024508012
149,2.2666666666666666,5.529850811730819,0.9478737113402076,0.002772419876501928
150,2.2666666666666666,5.643868354240732,0.9276126651126633,0.002713708764428456
151,2.2666666666666666,5.757885896750647,0.9312690403655755,0.0028016398182269873
152,2.2666666666666666,5.87190343926056,0.9293502613890934,0.0042203835694982735
153,2.2666666666666666,5.985920981770475,0.9415865384615377,0.0032318288412115873
154,2.2666666666666666,6.099938524280388,0.9454866103522658,0.0030399125612735793
155,2.2666666666666666,6.213956066790303,0.9605945659844725,0.002810748387007002
156,2.2666666666666666,6.327973609300216,0.9772457553707555,0.003596679047248435
157,2.2666666666666666,6.4419911518101305,1.0022017528931217,0.004711374877011666
158,2.2666666666666666,6.5560086943200435,1.014188963210711,0.003698135841026305
159,2.2666666666666666,6.6700262368299565,1.0308247041420129,0.0036436093459273175
160,2.2666666666666666,6.78404377933987,1.0411926308985109,0.002872046494308506
161,2.2666666666666666,6.898061321849784,1.0648065003178642,0.0035831658607566887
162,2.2666666666666666,7.012078864359697,1.0736788617886148,0.002757583422789712
163,2.2666666666666666,7.126096406869612,1.0912538461538452,0.0034547579027254492
164,2.2666666666666666,7.240113949379525,1.108498637189583,0.0022349377301823722
165,2.2666666666666666,7.35413149188944,1.1089184555754301,0.0031763705434194934
166,2.2666666666666666,7.468149034399353,1.1186435701702877,0.003625959950059361
167,2.2666666666666666,7.582166576909268,1.1189686957779033,0.003456935745747127
168,2.2666666666666666,7.696184119419181,1.1069444444444436,0.0024235866870365294
169,2.2666666666666666,7.810201661929096,1.101910794497474,0.004356936099134125
170,2.2666666666666666,7.924219204439009,1.0981858743774193,0.003579622580939487
171,2.2666666666666666,8.038236746948922,1.0824962493180665,0.0028674330826099497
172,2.2666666666666666,8.152254289458835,1.0794076116191513,0.004146866413146105
173,2.2666666666666666,8.26627183196875,1.0595258620689687,0.003544914330874021
174,2.2666666666666666,8.380289374478664,1.041010923600206,0.002492308520660102
175,2.2666666666666666,8.494306916988577,1.0315936370676284,0.003811940325834455
176,2.2666666666666666,8.60832445949849,1.0109542154865,0.002875063265739083
177,2.2666666666666666,8.722342002008405,0.9992254273504285,0.004527273853281563
178,2.2666666666666666,8.83635954451832,0.9920455955334944,0.002490148268059872
179,2.2666666666666666,8.950377087028233,0.9827045565899041,0.002134517865099404
180,2.2666666666666666,9.064394629538146,0.9792830793420402,0.0044496770635591215
181,2.2666666666666666,9.178412172048061,0.9886810200668891,0.0038233201477368695
182,2.2666666666666666,9.292429714557976,0.992310641812177,0.0023645373618623685
183,2.2666666666666666,9.406447257067889,1.005946969696972,0.004986713888590891
184,2.2666666666666666,9.520464799577802,1.0194625172731568,0.003963980930567015
185,2.2666666666666666,9.634482342087715,1.028557407828856,0.002334904441696757
186,2.2666666666666666,9.748499884597628,1.055244883040936,0.002973137657378153
187,2.2666666666666666,9.862517427107543,1.0603143063583755,0.0029870415907315164
188,2.2666666666666666,9.976534969617457,1.0745590659340687,0.0024224659309646985
189,2.2666666666666666,10.09055251212737,1.0740846371142951,0.0028485096975448495
190,2.2666666666666666,10.204570054637284,1.0830548990116011,0.0018823657589167036
191,2.2666666666666666,10.318587597147198,1.0733173076923075,0.0024255521859724133
192,2.2666666666666666,10.432605139657113,1.0614202395964702,0.0038115284247708116
193,2.2666666666666666,10.546622682167026,1.0498102910602867,0.004561006268356467
194,2.2666666666666666,10.66064022467694,1.0283692410530618,0.003101838689819503
195,2.2666666666666666,10.774657767186854,1.0225134818884865,0.003399059732013636
196,2.2666666666666666,10.888675309696767,1.017320277889655,0.0024745375244417897
197,2.2666666666666666,11.002692852206682,1.0298014647269838,0.0022216189725480294
198,2.2666666666666666,11.116710394716595,1.0392110453648935,0.0026596956120001664
199,2.2666666666666666,11.230727937226508,1.048142815306518,0.0031531636431931377
200,2.2666666666666666,11.344745479736423,1.048796868960184,0.002720898806181607
201,3.533333333333333,0.057008771254956896,0.0,0.0
202,3.533333333333333,0.17102631376487068,0.00024038461538461537,0.000134234513777903
203,3.533333333333333,0.28504385627478446,0.0015384615384615385,0.00039076962153904767
204,3.533333333333333,0.39906139878469826,0.0029876373626373633,0.0004608521271164209
205,3.533333333333333,0.5130789412946121,0.006677350427350425,0.0008154026454312896
206,3.533333333333333,0.6270964838045259,0.00972465034965036,0.0009053521214295125
207,3.533333333333333,0.7411140263144397,0.013627958579881654,0.0011426093943794045
208,3.533333333333333,0.8551315688243535,0.0236698717948718,0.0011538712833859429
209,3.533333333333333,0.9691491113342672,0.029510746606334858,0.0012368129706854319
210,3.533333333333333,1.083166653844181,0.042522773279352166,0.0017408379517624968
211,3.533333333333333,1.1971841963540948,0.05879120879120885,0.0013959934056583577
212,3.533333333333333,1.3112017388640087,0.07015050167224082,0.0018625523728231469
213,3.533333333333333,1.4252192813739224,0.09523076923076915,0.002476651804573957
214,3.533333333333333,1.5392368238838363,0.1255252849002849,0.0023743556522830165
215,3.533333333333333,1.65325436639375,0.1511438992042442,0.00261791942364846
216,3.533333333333333,1.7672719089036637,0.1863135856079403,0.002592876631175446
217,3.533333333333333,1.8812894514135776,0.22931235431235406,0.0029286408129720765
218,3.533333333333333,1.9953069939234913,0.278145604395605,0.0029766170764712017
219,3.533333333333333,2.1093245364334052,0.3246946465696463,0.0030251539127655073
220,3.533333333333333,2.223342078943319,0.3802021696252459,0.0031796471220363093
221,3.533333333333333,2.337359621453233,0.45112570356472953,0.0029702429458065907
222,3.533333333333333,2.4513771639631465,0.5218917710196774,0.003668676775957582
223,3.533333333333333,2.5653947064730604,0.5974679487179483,0.003392878315812989
224,3.533333333333333,2.679412248982974,0.6717829378068745,0.0057888406497145295
225,3.533333333333333,2.793429791492888,0.7492395996860282,0.0031342657366286407
226,3.533333333333333,2.9074473340028018,0.8241515837104061,0.003853318672338351
227,3.533333333333333,3.0214648765127157,0.8986665457184327,0.0036647630017804184
228,3.533333333333333,3.1354824190226296,0.9627403846153835,0.004506298838986344
229,3.533333333333333,3.249499961532543,1.0235028677462916,0.005327740843605913
230,3.533333333333333,3.3635175040424565,1.067731421121251,0.004671449785111297
231,3.533333333333333,3.4775350465523704,1.1013674337957111,0.007184479097363188
232,3.533333333333333,3.5915525890622844,1.1446924603174604,0.005976420380885101
233,3.533333333333333,3.7055701315721983,1.1764497041420106,0.004770927749161222
234,3.533333333333333,3.819587674082112,1.1887485648679652,0.003463951541236614
235,3.533333333333333,3.933605216592026,1.195896042363433,0.006117554238682501
236,3.533333333333333,4.04762275910194,1.2017571776814788,0.004025621235005476
237,3.533333333333333,4.161640301611854,1.1987585616438352,0.004311160420079134
238,3.533333333333333,4.275657844121767,1.1767371794871786,0.004129744632001027
239,3.533333333333333,4.389675386631682,1.1631243756243739,0.004790577966348713
240,3.533333333333333,4.503692929141595,1.1453322784810098,0.0038292660475903015
241,3.533333333333333,4.61771047165151,1.1137078584995257,0.0036175778767208126
242,3.533333333333333,4.731728014161423,1.0773024791473658,0.003418455058766882
243,3.533333333333333,4.845745556671336,1.05491515837104,0.004163269621545587
244,3.533333333333333,4.9597630991812505,1.0236267683465945,0.003366152124782832
245,3.533333333333333,5.0737806416911635,1.0015368409680185,0.003924611656733719
246,3.533333333333333,5.187798184201078,0.9775464919695689,0.0034657083685905752
247,3.533333333333333,5.301815726710991,0.9614919354838678,0.00356360886732845
248,3.533333333333333,5.415833269220905,0.948198380566806,0.003186988621032335
249,3.533333333333333,5.529850811730819,0.9504634218873922,0.003195112425836002
250,3.533333333333333,5.643868354240732,0.9482638888888869,0.00427565288871455
251,3.533333333333333,5.757885896750647,0.9526228103579593,0.0031163159967158766
252,3.533333333333333,5.87190343926056,0.9624323188946946,0.003109183547471134
253,3.533333333333333,5.985920981770475,0.977625915750915,0.00321073404426578
254,3.533333333333333,6.099938524280388,0.9951091840402599,0.00343763765115305
255,3.533333333333333,6.213956066790303,1.0197071277346488,0.005357466613467172
256,3.533333333333333,6.327973609300216,1.0296496015246017,0.003887137300618021
257,3.533333333333333,6.4419911518101305,1.0465729237576553,0.002880877565995748
258,3.533333333333333,6.5560086943200435,1.0639862040133872,0.00219762223061053
259,3.533333333333333,6.6700262368299565,1.0750493096646951,0.003552780354826822
260,3.533333333333333,6.78404377933987,1.083672026502907,0.0026299758602152607
261,3.533333333333333,6.898061321849784,1.0912587412587411,0.0031497867647103223
262,3.533333333333333,7.012078864359697,1.1058219981238242,0.003377257044448575
263,3.533333333333333,7.126096406869612,1.099842307692307,0.0028604041849966005
264,3.533333333333333,7.240113949379525,1.1003312386432473,0.0023623596877778326
265,3.533333333333333,7.35413149188944,1.100022361359569,0.0035620544658923063
266,3.533333333333333,7.468149034399353,1.0945243687610098,0.0025235349173014544
267,3.533333333333333,7.582166576909268,1.0831676547137046,0.0031742075663988385
268,3.533333333333333,7.696184119419181,1.0801175213675205,0.003469691366487114
269,3.533333333333333,7.810201661929096,1.0661759545199332,0.0024157528541556
270,3.533333333333333,7.924219204439009,1.0604627836192566,0.002661302576228193
271,3.533333333333333,8.038236746948922,1.045877659574476,0.002867597172426845
272,3.533333333333333,8.152254289458835,1.0322619688004318,0.0024277843459591564
273,3.533333333333333,8.26627183196875,1.0283057029177751,0.002868646413188986
274,3.533333333333333,8.380289374478664,1.0187499999999967,0.0024919465489871037
275,3.533333333333333,8.494306916988577,1.010746321631387,0.0035842932635754255
276,3.533333333333333,8.60832445949849,0.995802024961793,0.003964355782565167
277,3.533333333333333,8.722342002008405,1.0007698592257426,0.0026107668997858717
278,3.533333333333333,8.83635954451832,0.9986429900744372,0.002929073666062958
279,3.533333333333333,8.950377087028233,0.9987919524742743,0.0018480372028939244
280,3.533333333333333,9.064394629538146,0.9952951136913388,0.0019347254545695814
281,3.533333333333333,9.178412172048061,1.002082835642618,0.002255188432624664
282,3.533333333333333,9.292429714557976,1.016552619159982,0.0030562317529103083
283,3.533333333333333,9.406447257067889,1.0217074592074618,0.003067556435203747
284,3.533333333333333,9.520464799577802,1.03680763473055,0.0029583968840404162
285,3.533333333333333,9.634482342087715,1.0457584205735073,0.0027232118270925877
286,3.533333333333333,9.748499884597628,1.0519427575348625,0.0027925787125159932
287,3.533333333333333,9.862517427107543,1.0641938083592648,0.0020154230648328332
288,3.533333333333333,9.976534969617457,1.0624876373626397,0.0031078162865628704
289,3.533333333333333,10.09055251212737,1.0710859408952602,0.0021780123263378365
290,3.533333333333333,10.204570054637284,1.0674178126342913,0.001954714433697018
291,3.533333333333333,10.318587597147198,1.0642398002549933,0.0031420774521556567
292,3.533333333333333,10.432605139657113,1.0527690205968903,0.0021845678620508223
293,3.533333333333333,10.546622682167026,1.045124740124736,0.002668396170477365
294,3.533333333333333,10.66064022467694,1.039334378856435,0.0024205155419884028
295,3.533333333333333,10.774657767186854,1.0289211945461987,0.0023611673932483804
296,3.533333333333333,10.888675309696767,1.0288083971002877,0.0026520554563676363
297,3.533333333333333,11.002692852206682,1.0366792048624958,0.002049944045949509
298,3.533333333333333,11.116710394716595,1.045320512820515,0.0026112082709018043
299,3.533333333333333,11.230727937226508,1.0472093420538824,0.002606523149833632
300,3.533333333333333,11.344745479736423,1.0381945786625422,0.0025591028727623773
301,4.8,0.057008771254956896,0.0,0.0
302,4.8,0.17102631376487068,0.00016025641025641026,0.00011147569609619432
303,4.8,0.28504385627478446,0.0008653846153846154,0.000275775641816318
304,4.8,0.39906139878469826,0.002918956043956044,0.0005118501370824814
305,4.8,0.5130789412946121,0.006543803418803418,0.0007851954516081768
306,4.8,0.6270964838045259,0.009986888111888121,0.0011495119770800599
307,4.8,0.7411140263144397,0.013221153846153844,0.0013909003827988439
308,4.8,0.8551315688243535,0.01842948717948719,0.0012637103086313582
309,4.8,0.9691491113342672,0.030231900452488705,0.0018395260617647996
310,4.8,1.083166653844181,0.03837297570850198,0.0015249225519605601
311,4.8,1.1971841963540948,0.05509386446886453,0.0020052887494220587
312,4.8,1.3112017388640087,0.07181229096989966,0.0018507847619286444
313,4.8,1.4252192813739224,0.09464423076923069,0.002210607070027795
314,4.8,1.5392368238838363,0.12216880341880336,0.003379408337789411
315,4.8,1.65325436639375,0.1482841511936341,0.001846632121364046
316,4.8,1.7672719089036637,0.18922921836228276,0.0032316094725752978
317,4.8,1.8812894514135776,0.23271416083916058,0.0030717129559677974
318,4.8,1.9953069939234913,0.2688118131868137,0.00334999696904804
319,4.8,2.1093245364334052,0.3274103430353429,0.0023148172931195254
320,4.8,2.223342078943319,0.3913030078895456,0.0035500568060417054
321,4.8,2.337359621453233,0.4503986866791762,0.003361151892903815
322,4.8,2.4513771639631465,0.5275491949910549,0.004492775723498996
323,4.8,2.5653947064730604,0.6018589743589738,0.005152940700891131
324,4.8,2.679412248982974,0.6799969312602295,0.004667469074261581
325,4.8,2.793429791492888,0.7649430926216637,0.006121432177509653
326,4.8,2.9074473340028018,0.8317873303167409,0.004541010496989399
327,4.8,3.0214648765127157,0.9016055878084182,0.0045898290550558385
328,4.8,3.1354824190226296,0.9622683566433557,0.005988777419988603
329,4.8,3.249499961532543,1.0293986167341462,0.005023706633296197
330,4.8,3.3635175040424565,1.08082627118644,0.005600006984915955
331,4.8,3.4775350465523704,1.1203420554854966,0.0035940560350569864
332,4.8,3.5915525890622844,1.1442155067155066,0.005360796984002879
333,4.8,3.7055701315721983,1.160839497041419,0.005686289530607882
334,4.8,3.819587674082112,1.1798184557979312,0.004103660850145183
335,4.8,3.933605216592026,1.18716903567447,0.0037695324820266525
336,4.8,4.04762275910194,1.179868634886246,0.004029601220740986
337,4.8,4.161640301611854,1.1716016859852474,0.0034777597872059298
338,4.8,4.275657844121767,1.15903205128205,0.0043733183384267495
339,4.8,4.389675386631682,1.137094155844154,0.003922190856328401
340,4.8,4.503692929141595,1.114350048685489,0.0036908921685754326
341,4.8,4.61771047165151,1.078282288698956,0.004101157561413695
342,4.8,4.731728014161423,1.056446941612611,0.005174701328310564
343,4.8,4.845745556671336,1.040070701357465,0.004001849498824215
344,4.8,4.9597630991812505,0.9989279398762142,0.004798909759214279
345,4.8,5.0737806416911635,0.9847801426101964,0.004516235345024279
346,4.8,5.187798184201078,0.9707813820794593,0.003608510971382098
347,4.8,5.301815726710991,0.9599022952853571,0.004344333576250509
348,4.8,5.415833269220905,0.9587525303643774,0.00269038449157039
349,4.8,5.529850811730819,0.9593526962728011,0.003324370325388456
350,4.8,5.643868354240732,0.9663680069930048,0.003901403947282473
351,4.8,5.757885896750647,0.9748024562071594,0.004497675593476913
352,4.8,5.87190343926056,0.9901488984316622,0.003028283436155438
353,4.8,5.985920981770475,1.0096863553113542,0.003859962010893038
354,4.8,6.099938524280388,1.0304636951833226,0.0036676375145705924
355,4.8,6.213956066790303,1.050756439661254,0.003959074255270214
356,4.8,6.327973609300216,1.0609927234927237,0.0038700303377696764
357,4.8,6.4419911518101305,1.0804373723621479,0.003125094757406123
358,4.8,6.5560086943200435,1.0991074414715818,0.004469566286018777
359,4.8,6.6700262368299565,1.107560815253124,0.0036351143386125196
360,4.8,6.78404377933987,1.1085730446024544,0.00316388510304166
361,4.8,6.898061321849784,1.107630721551176,0.00442301511170964
362,4.8,7.012078864359697,1.1044852251407102,0.0034521283544161276
363,4.8,7.126096406869612,1.102826923076922,0.004386391993468716
364,4.8,7.240113949379525,1.0842122198667483,0.004509366573251911
365,4.8,7.35413149188944,1.0862570810971954,0.003341792173953439
366,4.8,7.468149034399353,1.0726053288314739,0.003962392054534127
367,4.8,7.582166576909268,1.0629681174089038,0.002953568778901547
368,4.8,7.696184119419181,1.0534205840455833,0.003325707223217295
369,4.8,7.810201661929096,1.0396195957327352,0.00240805763082947
370,4.8,7.924219204439009,1.0267968317653549,0.0031842507088312775
371,4.8,8.038236746948922,1.0232235406437615,0.003271843114446536
372,4.8,8.152254289458835,1.021108458848845,0.0031011989611910654
373,4.8,8.26627183196875,1.0069164456233453,0.0024877571281342495
374,4.8,8.380289374478664,0.9961423992673965,0.003691765858719249
375,4.8,8.494306916988577,1.0043349896747533,0.003498605001150105
376,4.8,8.60832445949849,1.0028241212429951,0.003436814581097628
377,4.8,8.722342002008405,0.9966141905480156,0.002863683516560363
378,4.8,8.83635954451832,1.0035809553349833,0.002838007684769087
379,4.8,8.950377087028233,1.002530928466435,0.0037842767264972934
380,4.8,9.064394629538146,1.0132302249637142,0.003269972741613184
381,4.8,9.178412172048061,1.014793358815098,0.004709974730060525
382,4.8,9.292429714557976,1.0282488791882973,0.0024902310560384376
383,4.8,9.406447257067889,1.0365049533799562,0.002896748248166185
384,4.8,9.520464799577802,1.0442091777982607,0.002945013149357417
385,4.8,9.634482342087715,1.0532274123805172,0.0032288340773415497
386,4.8,9.748499884597628,1.0536760571300043,0.0033738268628321602
387,4.8,9.862517427107543,1.0607075366829644,0.0031975778864380385
388,4.8,9.976534969617457,1.0630659340659365,0.0022195327689790365
389,4.8,10.09055251212737,1.0621944263363727,0.003353172599102918
390,4.8,10.204570054637284,1.0598221959604623,0.002420990023331879
391,4.8,10.318587597147198,1.0527823523161919,0.002591779477191783
392,4.8,10.432605139657113,1.0514567570407747,0.002973279812293786
393,4.8,10.546622682167026,1.0435810810810773,0.0038833851460325754
394,4.8,10.66064022467694,1.0388381838749456,0.003347019133114329
395,4.8,10.774657767186854,1.0423509361009407,0.002657125943712354
396,4.8,10.888675309696767,1.0383017015706864,0.003392866876880047
397,4.8,11.002692852206682,1.042007522917498,0.002226234714016846
398,4.8,11.116710394716595,1.046226577909272,0.0033631724623222345
399,4.8,11.230727937226508,1.043338783678248,0.002550390802366877
400,4.8,11.344745479736423,1.0324011886354836,0.002470985449231117
401,6.066666666666666,0.057008771254956896,0.0,0.0
