row_iter,kappa,energy_per_particle,mcmc_error_in_energy_per_particle,local_energy_deviation_per_particle
1,1.0585590778453124,-0.4018839783035936,0.00080277444338345,0.02015874441493156
2,1.1195481968682228,-0.40038152917421604,0.0008024351618306169,0.019083234204562857
3,1.1265181461098723,-0.4014433846658006,0.0007295107420603063,0.01830427452499318
4,1.1866540274294062,-0.40194132981469494,0.0006794150120341989,0.016113289625661196
5,1.216836853915254,-0.40136330099603246,0.00045126802982293053,0.015765683202776697
6,1.2302260229639197,-0.40138270698488054,0.0007288175904886903,0.015553322906637659
7,1.2329582532185834,-0.4019967336608383,0.0010113938672772133,0.014896226169496835
8,1.2848058345704998,-0.4023750214502811,0.0005468158902437085,0.014164730702405974
9,1.3271644353064618,-0.40337135519403144,0.00037317119974546463,0.013773913129619196
10,1.4100672619389634,-0.4022673282794386,0.00034745707498790083,0.01244032268116772
11,1.4457562298948923,-0.40491549013589223,0.0014894968309490495,0.012919733104527991
12,1.4571520560425029,-0.4028583032080604,0.00047849718283665113,0.012339654997260937
13,1.4585744318907463,-0.40095111170204273,0.0019416046360561541,0.01167678108012814
14,1.4903359393453706,-0.4031022985783853,0.0006038536938088022,0.011027587913112183
15,1.5319186010186787,-0.402573020552039,0.00037517901568518677,0.010642082249539098
16,1.5563195926551368,-0.403006459436406,0.0014590036688807582,0.011069107257088177
17,1.6136152976951832,-0.4037015051652935,0.00056611507457211,0.010170973127313764
18,1.6272268413890978,-0.40347333538382874,0.0003649311809763489,0.009917162598833698
19,1.633376998482681,-0.40476972283354723,0.0009155761634028879,0.009639462523307976
20,1.6826145212711936,-0.4032466888821514,0.0003204937887661537,0.009418976998720635
21,1.7797082547237737,-0.4033076495982744,0.00035240048538682687,0.008304971451127793
22,1.7829825417936114,-0.403564417333538,0.00036128085741513554,0.008468661937918103
23,1.8193917208972825,-0.4034763601497255,0.00047517904038644234,0.00843398234392711
24,1.8841040408315097,-0.4032554366062614,0.0006642009274991127,0.0075262038783699735
25,1.9254862917650784,-0.40550527023581706,0.0010277700327091684,0.008310143052598706
26,2.0572276734487156,-0.4044127851762655,0.0002161688585875371,0.007127185289455391
27,2.095974628052906,-0.4042213539601979,0.0002636433734936633,0.007215860038600198
28,2.1694718358623066,-0.4048990779742039,0.00033366328827652737,0.006456064744795093
