row_iter,kappa,energy_per_particle,mcmc_error_in_energy_per_particle,local_energy_deviation_per_particle
1,1.0490746731856149,-0.431119916173641,0.0008031910390671114,0.01304760579628123
2,1.086068978455198,-0.4321739429403369,0.0004876697229870727,0.012643227609148112
3,1.1050665708511975,-0.43041970931327633,0.0005594136686145954,0.01237493738505049
4,1.1973833319523983,-0.43203980799706637,0.0005689719408611143,0.009923554954479708
5,1.2096335178016828,-0.43215717263589304,0.00041208150629993065,0.009965290781987239
6,1.2274288393533435,-0.4332125694624585,0.0004668010163383394,0.009905003121131496
7,1.463517902069979,-0.4338750258082186,0.00030993483057158654,0.007299740225086036
8,1.5456074257759858,-0.43439574068800335,0.0003946172719427705,0.0067088528554686295
9,1.5985172749621817,-0.4346320161146356,0.00025931406565711925,0.00648272097523299
10,1.7747961100058798,-0.43550805461407655,0.00018526373522412555,0.005692842852026965
11,1.7999015341075262,-0.43605659497705024,0.0001540868969029856,0.0053303595946558174
12,1.810011612712001,-0.43588424143255633,0.00019516550728025916,0.005233740511269042
13,1.9486776890330437,-0.43603238239268405,0.0002917785877985629,0.0048510634540174
14,1.9687914217900522,-0.43646267172322306,0.00020049959623898194,0.004641964930793667
15,2.0488699585166428,-0.4364030799849505,0.00017786759548589758,0.004330708108003756
16,2.0884348605508114,-0.4368676964168134,0.00014781710653537995,0.004223035456206114
17,2.1116104657340458,-0.4371048965066103,0.00018973676005662338,0.004264556715300049
18,2.1672143931222703,-0.4371154674452256,0.00018434881369459264,0.004175372772659237
19,2.205015090110977,-0.4372693456885442,0.0002535799033167822,0.0038938844589353205
20,2.2751607262087674,-0.43761661605825836,0.00013586769269534712,0.0038297775441612156
21,2.2813466926173582,-0.4376095049882987,0.0001229237309450641,0.003907550717369159
22,2.287933619125332,-0.4374805922872423,0.0001553914479033617,0.003723123900748859
23,2.3421541022997747,-0.4377293289803566,0.00011909381040495994,0.003713820391527769
24,2.376519748292761,-0.4378250677523811,9.97160229025197e-5,0.0036611112396782606
25,2.394476990206523,-0.4378784133622268,0.00028889843510834264,0.0038523378305387397
26,2.4982358658534016,-0.43804845917732016,0.000166053465925655,0.003449901371499369
27,2.593814188120086,-0.4383830022581548,0.0001593266441823949,0.0033895750681242156
28,2.608125370494335,-0.43851826685165596,0.00013768986537808216,0.0032672203334816745
29,2.6176285002447184,-0.43858074295277405,0.0001057947145631497,0.0032001520175887485
30,2.6197235386979214,-0.4387538657715592,0.00016349631563636474,0.003477511346506379
31,2.6309594955951785,-0.43867605572876933,0.00012489493089923876,0.00335591636600964
32,2.7349243693245526,-0.43880500708571435,0.0001087591162445049,0.003319651579336171
33,2.769580804268737,-0.4388429491663261,0.00016409534335367577,0.003148504295464577
34,2.7765207838246537,-0.4389867733343504,0.00011230707992874531,0.003165207661697912
35,2.7817650372488343,-0.438898569043984,0.00016748573548971976,0.003245670825105665
36,2.7964887083906267,-0.4389240457443883,0.00014196699651148275,0.0032092772202923442
37,2.8075233597434543,-0.4389242089921883,0.00010001472563062958,0.003140722359230833
38,2.8566827755489355,-0.43913826761122265,0.00023529425125701724,0.0029973857481430813
39,2.8772061075926136,-0.43916834221691653,8.665014509621886e-5,0.003115345148422211
40,2.938064285011764,-0.43929196045905944,9.720924468066699e-5,0.003147008198721961
41,2.9923197911247192,-0.4394413535551384,0.00011187429835558617,0.003025889421305963
42,3.0432540978300775,-0.4395157032515753,0.00017246522635073745,0.00295383039250899
43,3.1139663018676336,-0.43966823582936915,0.0001264196587792961,0.002943368273520988
44,3.1995969088414205,-0.4399622505478036,0.00010079553421029627,0.0029158759689318125
45,3.201790519917001,-0.439844690943282,0.00012169588220447473,0.0028127793145165995
46,3.228876190025062,-0.439967541649766,9.308904216738357e-5,0.002966593550441078
47,3.2787726955087444,-0.4399838714810918,8.814881407263879e-5,0.0027190597875835936
48,3.2944055259011162,-0.4401083899618147,0.00013959368763889404,0.002864095486825514
49,3.301969440240695,-0.4401023021812487,0.0001961752488316462,0.0027374795189405777
50,3.33951008442411,-0.4402095487289432,0.00011573880039259298,0.0026826775439376866
51,3.391070283519195,-0.44037660027258135,8.161273566529636e-5,0.0027337758726793094
52,3.4415391355219125,-0.4406496038842966,8.403368550384818e-5,0.002805706307971522
53,3.524218677702544,-0.4406437995382125,0.00015007429320828178,0.0027007182801884206
54,3.5353634932268863,-0.4405790079945591,6.094434069557952e-5,0.002728013702589797
55,3.591363679078673,-0.44090388666750974,0.00013198053366226802,0.0026880723230038013
56,3.615301240340893,-0.44087681561998016,9.755760100213039e-5,0.00277876310266951
57,3.6538621227563945,-0.44101406663073833,0.0001311640740171759,0.002795823025548336
58,3.8195409768227835,-0.44131807689598235,0.00014866973480628871,0.002591909842454931
59,3.883383895835585,-0.441450253333263,9.116207835631926e-5,0.0025493403935858087
60,3.9938736746611756,-0.44173328749736773,0.00010684707401785451,0.0024198501055743976
