row_iter,kappa,energy_per_particle,mcmc_error_in_energy_per_particle,local_energy_deviation_per_particle
1,1.1271284372868349,-0.4016629987950112,0.001047038790780478,0.010149947360511209
2,1.2123672907597909,-0.40447743324967683,0.0004206181957141189,0.009656395391399267
3,1.23688893825779,-0.4052979361969407,0.0007030589052614591,0.00994930090214153
4,1.266883765043349,-0.40520428604084396,0.0005624150003495405,0.00914768330452245
5,1.3115463361669062,-0.40513777840670445,0.0003357474716904733,0.008660098263663667
6,1.4256918794525335,-0.40336315017753677,0.0013291827883112402,0.007246341404673779
7,1.4262349997455022,-0.40515693146803006,0.0007272607748233606,0.007319252230657807
8,1.4394287025549888,-0.40581882724225854,0.0003693588837024453,0.007368214343624662
9,1.496785129082458,-0.4057565267222752,0.0004149797386989705,0.006712567918179187
10,1.5019208384313387,-0.4058706052532693,0.00025354911058214267,0.006532154392216175
11,1.5245269895620512,-0.4054082062233793,0.0003296366306006235,0.006173831819096233
12,1.5284290818436392,-0.40595564401015677,0.0003266377971703492,0.006451852608151381
13,1.5358889914258893,-0.40596208476579154,0.0002841380643719617,0.006665665764872333
14,1.6410471462445926,-0.40596488477243087,0.0002591598760315708,0.0061643324952715805
15,1.644454586512399,-0.40639926407416244,0.0004542250509777387,0.005757578226809012
16,1.700219849510722,-0.4058682491082983,0.000406811604720294,0.0057784210033837505
17,1.7859100578787857,-0.40661158686846455,0.00028393015424486677,0.00561847126699499
18,1.8141771685644532,-0.4064610598960661,0.0002377621784600426,0.005446443244762986
19,1.8224276057350737,-0.4067912906024627,0.00018854572725234177,0.005338838540008262
20,1.894160619481339,-0.40686347970985715,0.00032921677599842005,0.005589758852717113
21,1.936535853364752,-0.4068962698613144,0.00011503562549191376,0.0050011051567003875
22,1.9859277194148313,-0.4068972773982682,0.0002200577363773114,0.00490050242893663
23,2.01171349950963,-0.40668674821785755,0.00017723402573348925,0.004923726082139809
24,2.132402591312744,-0.406663855590519,0.000323031307965385,0.004766825888463348
25,2.2193518591663333,-0.40727404558373753,0.00019957579769913064,0.004636502634429267
26,2.282938792297883,-0.4078652484517509,0.0005114887037430042,0.004670235178729949
27,2.29372317160486,-0.4074374698843968,0.0002499099293216673,0.00458798202491243
28,2.377104243496971,-0.4076512564918257,0.00013768367507869793,0.004575076138521887
29,2.387964781001889,-0.4075788168496871,0.00031527128138538184,0.004845289607298215
30,2.3898192427218543,-0.407882177376689,0.0002583299561443195,0.004590152775995897
31,2.3909081566493615,-0.40766568697060723,0.00019792261445754515,0.004412647664984237
32,2.394615881988412,-0.40744886756973125,0.00018506478004012825,0.004343423605811155
33,2.419378900191419,-0.40768709977117484,0.00020210500063802837,0.00472495702094409
34,2.4742899452080658,-0.4076991699056008,0.00013092067715128204,0.004052917117825005
35,2.488116818647446,-0.40783025058447303,0.00011669196658510491,0.004434808603838508
36,2.4991187771257017,-0.4078608864789095,0.00014683298297264483,0.004528337153803696
37,2.5968484313135445,-0.40788425630234587,0.00020831412121664295,0.0044445474607740475
38,2.6111443599927453,-0.4081297633723523,0.0002484544674850793,0.004438358658096531
39,2.62470558075958,-0.4078851274944636,0.0001531236713573909,0.004088263295805428
40,2.6494966583411133,-0.40808008829770615,0.00013316845566222531,0.004285012570936304
41,2.669383990108336,-0.4080567465153524,0.00024338805111097952,0.0039027550968772024
42,2.70284639458911,-0.40790076398571457,0.00030595564349490624,0.004375617729727318
43,2.73766413478911,-0.40854810089409244,0.0003303579535179248,0.004310712177658364
44,2.8279683548132164,-0.40822320594013883,0.0002125770904702345,0.00400784440089575
45,2.8527966795920126,-0.40794663744494797,0.0003727956810441965,0.0041105047495969575
46,2.862448473227352,-0.4083178728826272,0.00011203353250331625,0.003884322051127696
47,2.8969316327932653,-0.4086411230627773,0.00013849258416955343,0.003887987488793356
48,2.944728957078164,-0.40837110758536627,0.00013774757484161235,0.0038447075811102447
49,2.989456230202012,-0.4083219247172476,0.0002940325498497789,0.003898473206981151
50,3.0126306627322377,-0.4083210648475739,0.0001924976411742292,0.0039042821262392576
51,3.1508263705587365,-0.4087054785583784,0.00015177337259309918,0.003689824400585301
52,3.1992012707521216,-0.40871262817995435,0.0001377862774991496,0.003725286216567125
53,3.2028707978401605,-0.4086685268323866,0.00011320046004605988,0.00361302989295269
54,3.2150902542727025,-0.40864695308034676,0.0001495833462839132,0.00360327164550263
55,3.3151795889785087,-0.40896452726661486,0.000124699399637133,0.003634185478955035
56,3.422838972531004,-0.4090296897037016,0.00014802619249529322,0.003209157727663534
57,3.444334980568641,-0.4090142184349234,0.00013313965182468573,0.0033578750806259445
58,3.4598528503753365,-0.40929294782100034,0.00012344398660914246,0.0034988793815208773
59,3.522721803949336,-0.40985564617765285,0.00038374648023495014,0.00328771781503036
60,3.53601358575673,-0.40918157148385353,0.0001312231901260636,0.003254289852289094
61,3.5493228617125343,-0.4092284373686414,0.00021423475913600592,0.003322310109896909
62,3.553088599283131,-0.4091094497311126,0.00014943708739350727,0.0032865968874756578
63,3.5843509875191297,-0.40926750197137435,0.00016177793993719532,0.003374739651136312
64,3.6406886651310106,-0.4090721390769826,0.0002656361218631346,0.0031110989378441427
65,3.7232043062910827,-0.40925816820993993,0.00020272806040915546,0.0030972814738077334
66,3.7258120409787225,-0.4095062178435995,0.00021013108627595536,0.0030576401092594872
67,3.739212777564039,-0.40952826580291796,0.00021926017881484565,0.003093316336019333
68,3.7422160923375074,-0.4091638134550657,0.0003473319597359957,0.0028861029410957115
69,3.7554630675289102,-0.4095687703748786,0.0001242286701588014,0.003099571852555496
70,3.7944680705055305,-0.40946522718827666,0.000105975372420378,0.0029777727128326528
71,3.810439016943845,-0.40943999952550697,0.00013292642226951694,0.003122659332313713
72,3.840881960974162,-0.4095450871415895,0.00010443384876001001,0.0031176979243804593
73,3.8789564819636944,-0.4096142020744114,0.00014439945417833226,0.003085288469180668
74,3.882276107170783,-0.4095600422081253,8.218089060851343e-5,0.003014629175381696
75,3.884468565078048,-0.409685536712274,0.00014815517736526567,0.003021509983942776
76,3.8870056218984326,-0.40948817567744794,0.00012740146441707825,0.0029724011033245793
77,3.942959994083105,-0.40908388380609273,0.00035676263764499306,0.0028526509025382798
78,4.08220634020151,-0.4099717936148654,0.00015372033489440297,0.0028795800659273895
79,4.086857921334402,-0.40984519780848105,0.0001801536207836609,0.002854151926921905
80,4.105107750285454,-0.4098002464422455,0.00014602655280186442,0.002678210843334207
81,4.156862191400298,-0.40990766370507703,0.00012281460525855837,0.0027648436406421165
82,4.216328737518474,-0.4101413743728123,0.0001567444207824691,0.0027882128560576852
83,4.247170453556851,-0.40989200090219347,0.00012065682147580187,0.0027672803959731943
84,4.268661173879981,-0.4098231887806481,0.00029371311541352875,0.0027872300990649706
85,4.470056404637681,-0.4102561095236228,0.00012055458774914907,0.0027405000151448323
86,4.501156964095408,-0.4101625907538238,0.00010977664403974616,0.0026893689801388526
87,4.540835804731216,-0.4103420758986949,0.00011262385690485584,0.002523919857160724
88,4.598419730387747,-0.41041889160624145,0.0001644570238988107,0.002755242814499174
89,4.638842837658023,-0.410550310593196,0.00012321206958816643,0.0028240035864239552
90,4.660403051071006,-0.4105017459036778,0.0002198714432595907,0.0032418753180593154
91,4.688400151925234,-0.4105391928774449,0.00021821112582771769,0.002669136298941852
92,4.868366739554483,-0.41037836887162077,0.0001472798968833694,0.002709689496583388
93,4.88567402321925,-0.41078548585366415,0.00015182648489799955,0.0027234953958584743
94,4.981749518362072,-0.41092788229558197,0.00018720607859946972,0.002795846201238266
95,5.046643352428007,-0.41079649165265386,0.00013778171847448028,0.002673859769160396
96,5.136977419486364,-0.4109983992452891,0.00015351736887830373,0.002651128422883916
97,5.176343977318226,-0.41107198663800426,0.00012782117973676675,0.0027343274550728288
