kappa,energy_over_N,energy_std_error_over_N,energy_std_dev_over_N
3.468103089365389,-0.43830359715427697,0.0002861035924704255,0.009002960835977968
3.468514519966506,-0.43860332224838605,0.00040692742075905646,0.008259983565759401
3.4915842776216586,-0.4383749125396684,0.0003361655747814504,0.008300895929749095
3.53601358575673,-0.4387216877685315,0.0002868323732575704,0.008627105073389539
3.5563900254476573,-0.4387785725352798,0.00046076342530968216,0.008516539813274637
3.5655745606510076,-0.43910452868623806,0.0002175352139358414,0.007539862041815708
3.6039570461579555,-0.4387364502350355,0.0002566952221559392,0.007968532235936104
3.6406886651310106,-0.4388350008800643,0.0003926618909607459,0.0078031386304344115
3.7269596957397884,-0.43871568611961526,0.000292221164971619,0.008639307399982534
3.7422160923375074,-0.4396865550408111,0.00036936318019936476,0.008336487835991419
3.768690302211546,-0.43925735258120197,0.00044175094239824086,0.007725839098666265
3.840338612315426,-0.4395441131571697,0.00030977179246764665,0.007671456942356421
3.942959994083105,-0.4402774332355482,0.0002749988170319149,0.006435631224612284
4.072534152494534,-0.44071088862502594,0.0003821991284397246,0.007463054665699615
4.0957860657729,-0.4404517789674156,0.0007535542412380702,0.006991907933021584
4.096812591127421,-0.4406380295461179,0.00036900657153944713,0.007171676323230883
4.102002686966062,-0.4388955634677122,0.002457795913458664,0.00815574105244989
4.22689190053367,-0.4409605237006717,0.0002603371530153451,0.007293782775822517
4.232878674194117,-0.44070326095793727,0.00028295835288665445,0.0070327694704706515
4.250790192195061,-0.4416082858670793,0.0002552184562422016,0.006478351642706488
4.268661173879981,-0.44131957434377395,0.00024281381506262086,0.006461001121927598
4.2867749930814005,-0.4415144327710778,0.0003254762368438211,0.007046863165475896
4.334506069872531,-0.44143791708443375,0.00026406176870012087,0.006001140362783167
4.383390918232349,-0.44129421545626096,0.00024252366477996385,0.0063754755735351285
4.462681518696277,-0.4420241751779387,0.00025704771493679726,0.006057441170161424
4.539989317697486,-0.4415925140758752,0.0004094836120334071,0.0065529440309483235
4.700579604473421,-0.4414464666390779,0.0005826387030330724,0.006593876667618181
4.733613599936696,-0.442618047683437,0.00046000495218083306,0.006137245069054178
4.801433953557543,-0.44273553509816566,0.0002172248174106508,0.005924029320296674
4.80977779350746,-0.442775150674557,0.00017487488976112236,0.005774894465528252
4.868366739554483,-0.44269849947015444,0.0004295343618927384,0.005517245173307669
4.88567402321925,-0.4429902920532626,0.00020124144474517583,0.0055239001144970394
4.929612296267829,-0.44318158313535133,0.0001619552184691062,0.005630172899159913
4.9497645747950605,-0.4430550434939896,0.00024778037651061155,0.0056869888465047895
4.970949006929724,-0.4428712909359131,0.00023155007557199367,0.006010176207912241
5.002292043448178,-0.44328422496137454,0.00021002225126972926,0.005743377032411989
5.040922513692681,-0.4430947482379156,0.00019770668889549763,0.005550479403166675
5.046643352428007,-0.4435236776906236,0.0002111462879686197,0.005279108363742268
5.099694388052506,-0.4431231852593963,0.0007354656707772113,0.005533528567037948
5.136977419486364,-0.4435695657095566,0.00020018549751365744,0.005263318468619373
5.138870137413699,-0.4432964964951699,0.00020468890760625048,0.005242011953332679
5.154085243194244,-0.4435234256818042,0.00016545007347716574,0.005195971161777504
5.165125369682803,-0.4433436642792695,0.0005884200389135496,0.005937603745612335
5.181927484325396,-0.4434020796954735,0.0005249561457492435,0.0064146238864300105
5.204538296333331,-0.443745139187466,0.00023751322231691267,0.005259792931072519
5.20794975393428,-0.44393387866202405,0.00032177733074597936,0.005067761805112528
5.2344688634849295,-0.4438684243634159,0.00022832960338709348,0.004977912529370401
5.2413702868238445,-0.4437524268660166,0.000177929251258215,0.00536779964712712
5.2695705377847295,-0.4439375562887539,0.0002367943993019479,0.005019739043502567
5.363299325506974,-0.44422294539849017,0.0005252597150992526,0.0053389457024089
5.427487746383004,-0.444017744615359,0.0003436978556508537,0.004856256310158329
5.428390112621684,-0.4439556251343729,0.00018347400980676368,0.005076075775456986
5.510837291894312,-0.444444022956607,0.0002855482613553006,0.005135132789878484
5.562254490500255,-0.4441002504751532,0.00023788445717631048,0.005001788231815867
5.576597043652868,-0.4442768490056806,0.00020191718809408263,0.005035887823520203
5.65323029255176,-0.44433801047400484,0.00030745357459189486,0.004967248834683079
5.704340766927787,-0.4446977243987827,0.00023591183411349762,0.004845254817377427
5.712430183547322,-0.4444585772407129,0.0002938754682760954,0.005812253471644892
5.795360516226732,-0.44515832965689517,0.0003584057919984008,0.004423093642198001
5.800996139318661,-0.44435295863896557,0.0003950078057123589,0.0050588233029139375
5.828553652135245,-0.445000017508594,0.00014126590362482393,0.00464138927952367
5.845555526610726,-0.4451444612890199,0.00020036236009749324,0.004670737682675527
5.935182909585622,-0.4451794180137432,0.00024676661724609315,0.004962419336134051
6.017789408864214,-0.4452457743651725,0.00019038894861219066,0.00489646060522808
6.120477752003385,-0.4455785430315474,0.0001741734749053299,0.0043384567377701844
6.19948057910773,-0.4455581826374321,0.0001855724334608993,0.004604854019327802
